ANO;TITULO;VENCEDOR;LINK WIKIPEDIA;LINK ESPANHOL;LINK PORTUGUÊS
2015;Birdman (film);Sim;https://en.wikipedia.org/wiki/Birdman_(film);https://es.wikipedia.org/wiki/Birdman_o_(la_inesperada_virtud_de_la_ignorancia);https://pt.wikipedia.org/wiki/Birdman_ou_(A_Inesperada_Virtude_da_Ignor%C3%A2ncia)
2015;American Sniper;Não;https://en.wikipedia.org/wiki/American_Sniper;https://es.wikipedia.org/wiki/American_Sniper_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Sniper_Americano
2015;Boyhood (2014 film);Não;https://en.wikipedia.org/wiki/Boyhood_(2014_film);https://es.wikipedia.org/wiki/Boyhood;https://pt.wikipedia.org/wiki/Boyhood
2015;The Grand Budapest Hotel;Não;https://en.wikipedia.org/wiki/The_Grand_Budapest_Hotel;https://es.wikipedia.org/wiki/El_Gran_Hotel_Budapest;https://pt.wikipedia.org/wiki/The_Grand_Budapest_Hotel
2015;The Imitation Game;Não;https://en.wikipedia.org/wiki/The_Imitation_Game;https://es.wikipedia.org/wiki/The_Imitation_Game;https://pt.wikipedia.org/wiki/O_Jogo_da_Imita%C3%A7%C3%A3o
2015;Selma (film);Não;https://en.wikipedia.org/wiki/Selma_(film);https://es.wikipedia.org/wiki/Selma_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Selma_(filme)
2015;The Theory of Everything (2014 film);Não;https://en.wikipedia.org/wiki/The_Theory_of_Everything_(2014_film);https://es.wikipedia.org/wiki/La_teor%C3%ADa_del_todo_(pel%C3%ADcula_de_2014);https://pt.wikipedia.org/wiki/A_Teoria_de_Tudo
2015;Whiplash (2014 film);Não;https://en.wikipedia.org/wiki/Whiplash_(2014_film);https://es.wikipedia.org/wiki/Whiplash_(pel%C3%ADcula_de_2014);https://pt.wikipedia.org/wiki/Whiplash_(filme)
2016;Spotlight (film);Sim;https://en.wikipedia.org/wiki/Spotlight_(film);https://es.wikipedia.org/wiki/Spotlight;https://pt.wikipedia.org/wiki/Spotlight_(filme)
2016;The Big Short (film);Não;https://en.wikipedia.org/wiki/The_Big_Short_(film);https://es.wikipedia.org/wiki/La_gran_apuesta;https://pt.wikipedia.org/wiki/The_Big_Short
2016;Bridge of Spies (film);Não;https://en.wikipedia.org/wiki/Bridge_of_Spies_(film);https://es.wikipedia.org/wiki/Bridge_of_Spies;https://pt.wikipedia.org/wiki/Bridge_of_Spies
2016;Brooklyn (film);Não;https://en.wikipedia.org/wiki/Brooklyn_(film);https://es.wikipedia.org/wiki/Brooklyn_(pel%C3%ADcula_de_2015);https://pt.wikipedia.org/wiki/Brooklyn_(filme)
2016;Mad Max: Fury Road;Não;https://en.wikipedia.org/wiki/Mad_Max:_Fury_Road;https://es.wikipedia.org/wiki/Mad_Max:_Fury_Road;https://pt.wikipedia.org/wiki/Mad_Max:_Estrada_da_F%C3%BAria
2016;The Martian (film);Não;https://en.wikipedia.org/wiki/The_Martian_(film);https://es.wikipedia.org/wiki/The_Martian;https://pt.wikipedia.org/wiki/Perdido_em_Marte
2016;The Revenant (2015 film);Não;https://en.wikipedia.org/wiki/The_Revenant_(2015_film);https://es.wikipedia.org/wiki/El_renacido;https://pt.wikipedia.org/wiki/The_Revenant
2016;Room (2015 film);Não;https://en.wikipedia.org/wiki/Room_(2015_film);https://es.wikipedia.org/wiki/La_habitaci%C3%B3n_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Room_(filme)
2017;Moonlight (2016 film);Sim;https://en.wikipedia.org/wiki/Moonlight_(2016_film);https://es.wikipedia.org/wiki/Moonlight_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Moonlight_(filme)
2017;Arrival (film);Não;https://en.wikipedia.org/wiki/Arrival_(film);https://es.wikipedia.org/wiki/La_llegada;https://pt.wikipedia.org/wiki/Arrival_(filme)
2017;Fences (film);Não;https://en.wikipedia.org/wiki/Fences_(film);https://es.wikipedia.org/wiki/Fences_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Fences_(filme)
2017;Hacksaw Ridge;Não;https://en.wikipedia.org/wiki/Hacksaw_Ridge;https://es.wikipedia.org/wiki/Hasta_el_%C3%BAltimo_hombre;https://pt.wikipedia.org/wiki/Hacksaw_Ridge
2017;Hell or High Water (film);Não;https://en.wikipedia.org/wiki/Hell_or_High_Water_(film);https://es.wikipedia.org/wiki/Hell_or_High_Water;https://pt.wikipedia.org/wiki/Hell_or_High_Water
2017;Hidden Figures;Não;https://en.wikipedia.org/wiki/Hidden_Figures;https://es.wikipedia.org/wiki/Hidden_Figures;https://pt.wikipedia.org/wiki/Hidden_Figures
2017;La La Land;Não;https://en.wikipedia.org/wiki/La_La_Land;https://es.wikipedia.org/wiki/La_La_Land_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/La_La_Land_(filme)
2017;Lion (2016 film);Não;https://en.wikipedia.org/wiki/Lion_(2016_film);https://es.wikipedia.org/wiki/Lion_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Lion_(filme)
2017;Manchester by the Sea (film);Não;https://en.wikipedia.org/wiki/Manchester_by_the_Sea_(film);https://es.wikipedia.org/wiki/Manchester_by_the_Sea_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Manchester_by_the_Sea
2018;The Shape of Water;Sim;https://en.wikipedia.org/wiki/The_Shape_of_Water;https://es.wikipedia.org/wiki/La_forma_del_agua;https://pt.wikipedia.org/wiki/A_Forma_da_%C3%81gua
2018;Call Me by Your Name (film);Não;https://en.wikipedia.org/wiki/Call_Me_by_Your_Name_(film);https://es.wikipedia.org/wiki/Call_Me_by_Your_Name;https://pt.wikipedia.org/wiki/Call_Me_by_Your_Name
2018;Darkest Hour (film);Não;https://en.wikipedia.org/wiki/Darkest_Hour_(film);https://es.wikipedia.org/wiki/Darkest_Hour_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Darkest_Hour_(filme)
2018;Dunkirk (2017 film);Não;https://en.wikipedia.org/wiki/Dunkirk_(2017_film);https://es.wikipedia.org/wiki/Dunkerque_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Dunkirk_(filme)
2018;Get Out;Não;https://en.wikipedia.org/wiki/Get_Out;https://es.wikipedia.org/wiki/Get_Out;https://pt.wikipedia.org/wiki/Get_Out
2018;Lady Bird (film);Não;https://en.wikipedia.org/wiki/Lady_Bird_(film);https://es.wikipedia.org/wiki/Lady_Bird;https://pt.wikipedia.org/wiki/Lady_Bird
2018;Phantom Thread;Não;https://en.wikipedia.org/wiki/Phantom_Thread;https://es.wikipedia.org/wiki/Phantom_Thread;https://pt.wikipedia.org/wiki/Phantom_Thread
2018;The Post (film);Não;https://en.wikipedia.org/wiki/The_Post_(film);https://es.wikipedia.org/wiki/The_Post;https://pt.wikipedia.org/wiki/The_Post
2018;Three Billboards Outside Ebbing, Missouri;Não;https://en.wikipedia.org/wiki/Three_Billboards_Outside_Ebbing,_Missouri;https://es.wikipedia.org/wiki/Three_Billboards_Outside_Ebbing,_Missouri;https://pt.wikipedia.org/wiki/Three_Billboards_Outside_Ebbing,_Missouri
2019;Green Book (film);Sim;https://en.wikipedia.org/wiki/Green_Book_(film);https://es.wikipedia.org/wiki/Green_Book_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Green_Book
2019;Black Panther (film);Não;https://en.wikipedia.org/wiki/Black_Panther_(film);https://es.wikipedia.org/wiki/Black_Panther_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Black_Panther_(filme)
2019;BlacKkKlansman;Não;https://en.wikipedia.org/wiki/BlacKkKlansman;https://es.wikipedia.org/wiki/BlacKkKlansman;https://pt.wikipedia.org/wiki/BlacKkKlansman
2019;Bohemian Rhapsody (film);Não;https://en.wikipedia.org/wiki/Bohemian_Rhapsody_(film);https://es.wikipedia.org/wiki/Bohemian_Rhapsody_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Bohemian_Rhapsody_(filme)
2019;The Favourite;Não;https://en.wikipedia.org/wiki/The_Favourite;https://es.wikipedia.org/wiki/La_favorita_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/A_Favorita_(filme)
2019;Roma (2018 film);Não;https://en.wikipedia.org/wiki/Roma_(2018_film);https://es.wikipedia.org/wiki/Roma_(pel%C3%ADcula_de_2018);https://pt.wikipedia.org/wiki/Roma_(filme_de_2018)
2019;A Star Is Born (2018 film);Não;https://en.wikipedia.org/wiki/A_Star_Is_Born_(2018_film);https://es.wikipedia.org/wiki/A_Star_Is_Born_(pel%C3%ADcula_de_2018);https://pt.wikipedia.org/wiki/A_Star_Is_Born_(2018)
2019;Vice (2018 film);Não;https://en.wikipedia.org/wiki/Vice_(2018_film);https://es.wikipedia.org/wiki/Vice_(pel%C3%ADcula_de_2018);https://pt.wikipedia.org/wiki/Vice_(filme)
2020;Parasite (2019 film);Sim;https://en.wikipedia.org/wiki/Parasite_(2019_film);https://es.wikipedia.org/wiki/Par%C3%A1sitos_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Gisaengchung
2020;Ford v Ferrari;Não;https://en.wikipedia.org/wiki/Ford_v_Ferrari;https://es.wikipedia.org/wiki/Ford_v_Ferrari;https://pt.wikipedia.org/wiki/Ford_v_Ferrari
2020;The Irishman;Não;https://en.wikipedia.org/wiki/The_Irishman;https://es.wikipedia.org/wiki/El_irland%C3%A9s;https://pt.wikipedia.org/wiki/O_Irland%C3%AAs
2020;Jojo Rabbit;Não;https://en.wikipedia.org/wiki/Jojo_Rabbit;https://es.wikipedia.org/wiki/Jojo_Rabbit;https://pt.wikipedia.org/wiki/Jojo_Rabbit
2020;Joker (2019 film);Não;https://en.wikipedia.org/wiki/Joker_(2019_film);https://es.wikipedia.org/wiki/Joker_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Joker_(filme)
2020;Little Women (2019 film);Não;https://en.wikipedia.org/wiki/Little_Women_(2019_film);https://es.wikipedia.org/wiki/Mujercitas_(pel%C3%ADcula_de_2019);https://pt.wikipedia.org/wiki/Little_Women_(2019)
2020;Marriage Story;Não;https://en.wikipedia.org/wiki/Marriage_Story;https://es.wikipedia.org/wiki/Historia_de_un_matrimonio;https://pt.wikipedia.org/wiki/Marriage_Story
2020;1917 (2019 film);Não;https://en.wikipedia.org/wiki/1917_(2019_film);https://es.wikipedia.org/wiki/1917_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/1917_(filme)
2020;Once Upon a Time in Hollywood;Não;https://en.wikipedia.org/wiki/Once_Upon_a_Time_in_Hollywood;https://es.wikipedia.org/wiki/Once_Upon_a_Time_in_Hollywood;https://pt.wikipedia.org/wiki/Era_uma_Vez_em..._Hollywood
2021;Nomadland;Sim;https://en.wikipedia.org/wiki/Nomadland;https://es.wikipedia.org/wiki/Nomadland;https://pt.wikipedia.org/wiki/Nomadland
2021;The Father (2020 film);Não;https://en.wikipedia.org/wiki/The_Father_(2020_film);https://es.wikipedia.org/wiki/El_Padre_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/The_Father
2021;Judas and the Black Messiah;Não;https://en.wikipedia.org/wiki/Judas_and_the_Black_Messiah;https://es.wikipedia.org/wiki/Judas_and_the_Black_Messiah;https://pt.wikipedia.org/wiki/Judas_and_the_Black_Messiah
2021;Mank;Não;https://en.wikipedia.org/wiki/Mank;https://es.wikipedia.org/wiki/Mank_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Mank_(filme)
2021;Minari (film);Não;https://en.wikipedia.org/wiki/Minari_(film);https://es.wikipedia.org/wiki/Minari;https://pt.wikipedia.org/wiki/Minari
2021;Promising Young Woman;Não;https://en.wikipedia.org/wiki/Promising_Young_Woman;https://es.wikipedia.org/wiki/Promising_Young_Woman;https://pt.wikipedia.org/wiki/Promising_Young_Woman
2021;Sound of Metal;Não;https://en.wikipedia.org/wiki/Sound_of_Metal;https://es.wikipedia.org/wiki/Sound_of_Metal;https://pt.wikipedia.org/wiki/Sound_of_Metal
2021;The Trial of the Chicago 7;Não;https://en.wikipedia.org/wiki/The_Trial_of_the_Chicago_7;https://es.wikipedia.org/wiki/El_juicio_de_los_7_de_Chicago;https://pt.wikipedia.org/wiki/Os_7_de_Chicago
2022;CODA (2021 film);Sim;https://en.wikipedia.org/wiki/CODA_(2021_film);https://es.wikipedia.org/wiki/CODA_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/CODA_(filme_de_2021)
2022;Belfast (film);Não;https://en.wikipedia.org/wiki/Belfast_(film);https://es.wikipedia.org/wiki/Belfast_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Belfast_(filme)
2022;Don't Look Up;Não;https://en.wikipedia.org/wiki/Don%27t_Look_Up;https://es.wikipedia.org/wiki/Don%27t_Look_Up;https://pt.wikipedia.org/wiki/Don%27t_Look_Up
2022;Drive My Car (film);Não;https://en.wikipedia.org/wiki/Drive_My_Car_(film);https://es.wikipedia.org/wiki/Drive_My_Car_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Doraibu_mai_k%C4%81
2022;Dune (2021 film);Não;https://en.wikipedia.org/wiki/Dune_(2021_film);https://es.wikipedia.org/wiki/Dune_(pel%C3%ADcula_de_2021);https://pt.wikipedia.org/wiki/Duna_(2021)
2022;King Richard (film);Não;https://en.wikipedia.org/wiki/King_Richard_(film);https://es.wikipedia.org/wiki/King_Richard;https://pt.wikipedia.org/wiki/King_Richard
2022;Licorice Pizza;Não;https://en.wikipedia.org/wiki/Licorice_Pizza;https://es.wikipedia.org/wiki/Licorice_Pizza;https://pt.wikipedia.org/wiki/Licorice_Pizza
2022;Nightmare Alley (2021 film);Não;https://en.wikipedia.org/wiki/Nightmare_Alley_(2021_film);https://es.wikipedia.org/wiki/El_callej%C3%B3n_de_las_almas_perdidas_(pel%C3%ADcula_de_2021);https://pt.wikipedia.org/wiki/Nightmare_Alley
2022;The Power of the Dog (film);Não;https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film);https://es.wikipedia.org/wiki/El_poder_del_perro;https://pt.wikipedia.org/wiki/The_Power_of_the_Dog
2022;West Side Story (2021 film);Não;https://en.wikipedia.org/wiki/West_Side_Story_(2021_film);https://es.wikipedia.org/wiki/West_Side_Story_(pel%C3%ADcula_de_2021);https://pt.wikipedia.org/wiki/West_Side_Story_(2021)
2023;Everything Everywhere All at Once;Sim;https://en.wikipedia.org/wiki/Everything_Everywhere_All_at_Once;https://es.wikipedia.org/wiki/Everything_Everywhere_All_at_Once;https://pt.wikipedia.org/wiki/Everything_Everywhere_All_at_Once
2023;All Quiet on the Western Front (2022 film);Não;https://en.wikipedia.org/wiki/All_Quiet_on_the_Western_Front_(2022_film);https://es.wikipedia.org/wiki/Sin_novedad_en_el_frente_(pel%C3%ADcula_de_2022);https://pt.wikipedia.org/wiki/Im_Westen_nichts_Neues_(filme)
2023;Avatar: The Way of Water;Não;https://en.wikipedia.org/wiki/Avatar:_The_Way_of_Water;https://es.wikipedia.org/wiki/Avatar:_The_Way_of_Water;https://pt.wikipedia.org/wiki/Avatar:_O_Caminho_da_%C3%81gua
2023;The Banshees of Inisherin;Não;https://en.wikipedia.org/wiki/The_Banshees_of_Inisherin;https://es.wikipedia.org/wiki/The_Banshees_of_Inisherin;https://pt.wikipedia.org/wiki/The_Banshees_of_Inisherin
2023;Elvis (2022 film);Não;https://en.wikipedia.org/wiki/Elvis_(2022_film);https://es.wikipedia.org/wiki/Elvis_(pel%C3%ADcula_de_2022);https://pt.wikipedia.org/wiki/Elvis_(filme_de_2022)
2023;The Fabelmans;Não;https://en.wikipedia.org/wiki/The_Fabelmans;https://es.wikipedia.org/wiki/Los_Fabelman;https://pt.wikipedia.org/wiki/Os_Fabelmans
2023;Tár;Não;https://en.wikipedia.org/wiki/T%C3%A1r;https://es.wikipedia.org/wiki/T%C3%A1r;https://pt.wikipedia.org/wiki/T%C3%A1r
2023;Top Gun: Maverick;Não;https://en.wikipedia.org/wiki/Top_Gun:_Maverick;https://es.wikipedia.org/wiki/Top_Gun:_Maverick;https://pt.wikipedia.org/wiki/Top_Gun:_Maverick
2023;Triangle of Sadness;Não;https://en.wikipedia.org/wiki/Triangle_of_Sadness;https://es.wikipedia.org/wiki/Triangle_of_Sadness;https://pt.wikipedia.org/wiki/Tri%C3%A2ngulo_da_Tristeza
2023;Women Talking (film);Não;https://en.wikipedia.org/wiki/Women_Talking_(film);https://es.wikipedia.org/wiki/Ellas_hablan;https://pt.wikipedia.org/wiki/Women_Talking
