ANO;TITULO;VENCEDOR;LINK_EN;LINK_ES;LINK_PT;PAGEID_EN;TITLE_EN;TITLE_ES;PAGEID_ES;TITLE_PT;PAGEID_PT
2010;INGLOURIOUS BASTERDS (2009 film);Não;https://en.wikipedia.org/wiki/Inglourious_Basterds;https://es.wikipedia.org/wiki/Inglourious_Basterds;https://pt.wikipedia.org/wiki/Inglourious_Basterds;633052;Inglourious Basterds;Inglourious Basterds;1842886.0;Inglourious Basterds;2378893
2010;A SERIOUS MAN (2009 film);Não;https://en.wikipedia.org/wiki/A_Serious_Man;https://es.wikipedia.org/wiki/A_Serious_Man;https://pt.wikipedia.org/wiki/Um_Homem_Sério;19226290;A Serious Man;A Serious Man;2454954.0;Um Homem Sério;2603958
2010;UP (2009 film);Não;https://en.wikipedia.org/wiki/Up_(2009_film);https://es.wikipedia.org/wiki/Up;https://pt.wikipedia.org/wiki/Up_(filme);11659396;Up (2009 film);Up;1822385.0;Up (filme);1581196
2010;UP IN THE AIR (2009 film);Não;https://en.wikipedia.org/wiki/Up_in_the_Air_(2009_film);https://es.wikipedia.org/wiki/Up_in_the_Air_(película);https://pt.wikipedia.org/wiki/Up_in_the_Air_(2009);23810915;Up in the Air (2009 film);Up in the Air (película);3156704.0;Up in the Air (2009);2526351
2011;The King's Speech;Sim;https://en.wikipedia.org/wiki/The_King's_Speech;https://es.wikipedia.org/wiki/El_discurso_del_rey;https://pt.wikipedia.org/wiki/O_Discurso_do_Rei;25080984;The King's Speech;El discurso del rey;5661880.0;O Discurso do Rei;3043345
2011;Black Swan (film);Não;https://en.wikipedia.org/wiki/Black_Swan_(film);https://es.wikipedia.org/wiki/Black_Swan;https://pt.wikipedia.org/wiki/Cisne_Negro;24480838;Black Swan (film);Black Swan;4206106.0;Cisne Negro;2919118
2011;The Fighter;Não;https://en.wikipedia.org/wiki/The_Fighter;https://es.wikipedia.org/wiki/The_Fighter;https://pt.wikipedia.org/wiki/The_Fighter;23652051;The Fighter;The Fighter;4438652.0;The Fighter;3059392
2011;Inception;Não;https://en.wikipedia.org/wiki/Inception;https://es.wikipedia.org/wiki/Inception;https://pt.wikipedia.org/wiki/A_Origem;23270459;Inception;Inception;2601134.0;A Origem;2203158
2011;The Kids Are All Right (film);Não;https://en.wikipedia.org/wiki/The_Kids_Are_All_Right_(film);https://es.wikipedia.org/wiki/The_Kids_Are_All_Right;https://pt.wikipedia.org/wiki/The_Kids_Are_All_Right;26099108;The Kids Are All Right (film);The Kids Are All Right;4365550.0;The Kids Are All Right;2909673
2011;127 Hours;Não;https://en.wikipedia.org/wiki/127_Hours;https://es.wikipedia.org/wiki/127_horas;https://pt.wikipedia.org/wiki/127_Horas;25244870;127 Hours;127 horas;4419637.0;127 Horas;3114475
2011;The Social Network;Não;https://en.wikipedia.org/wiki/The_Social_Network;https://es.wikipedia.org/wiki/The_Social_Network;https://pt.wikipedia.org/wiki/A_Rede_Social;24319139;The Social Network;The Social Network;2921856.0;A Rede Social;2916283
2011;Toy Story 3;Não;https://en.wikipedia.org/wiki/Toy_Story_3;https://es.wikipedia.org/wiki/Toy_Story_3;https://pt.wikipedia.org/wiki/Toy_Story_3;1213838;Toy Story 3;Toy Story 3;2244956.0;Toy Story 3;2303338
2011;True Grit (2010 film);Não;https://en.wikipedia.org/wiki/True_Grit_(2010_film);https://es.wikipedia.org/wiki/True_Grit_(película_de_2010);https://pt.wikipedia.org/wiki/True_Grit_(2010);26224556;True Grit (2010 film);True Grit (película de 2010);3465850.0;True Grit (2010);3112676
2011;Winter's Bone;Não;https://en.wikipedia.org/wiki/Winter's_Bone;https://es.wikipedia.org/wiki/Winter's_Bone;https://pt.wikipedia.org/wiki/Winter's_Bone;26012433;Winter's Bone;Winter's Bone;4384456.0;Winter's Bone;3119752
2012;THE ARTIST (2011 film);Sim;https://en.wikipedia.org/wiki/The_Artist_(film);https://es.wikipedia.org/wiki/The_Artist;https://pt.wikipedia.org/wiki/O_Artista;31701975;The Artist (film);The Artist;4651299.0;O Artista;3439633
2012;THE DESCENDANTS (2011 film);Não;https://en.wikipedia.org/wiki/The_Descendants;https://es.wikipedia.org/wiki/Los_descendientes;https://pt.wikipedia.org/wiki/Os_Descendentes;26857099;The Descendants;Los descendientes;4952420.0;Os Descendentes;3470539
2012;EXTREMELY LOUD & INCREDIBLY CLOSE (2011 film);Não;https://en.wikipedia.org/wiki/Extremely_Loud_&_Incredibly_Close_(film);https://es.wikipedia.org/wiki/Extremely_Loud_and_Incredibly_Close_(película);https://pt.wikipedia.org/wiki/Extremely_Loud_and_Incredibly_Close;30578340;Extremely Loud & Incredibly Close (film);Extremely Loud and Incredibly Close (película);4418161.0;Extremely Loud and Incredibly Close;3491036
2012;THE HELP (2011 film);Não;https://en.wikipedia.org/wiki/The_Help_(film);https://es.wikipedia.org/wiki/The_Help;https://pt.wikipedia.org/wiki/The_Help_(filme);29454281;The Help (film);The Help;4823505.0;The Help (filme);3137026
2012;HUGO (2011 film);Não;https://en.wikipedia.org/wiki/Hugo_(film);https://es.wikipedia.org/wiki/Hugo_(película);https://pt.wikipedia.org/wiki/Hugo_(filme);12767159;Hugo (film);Hugo (película);4094304.0;Hugo (filme);3345218
2012;MIDNIGHT IN PARIS (2011 film);Não;https://en.wikipedia.org/wiki/Midnight_in_Paris;https://es.wikipedia.org/wiki/Medianoche_en_París;https://pt.wikipedia.org/wiki/Meia-Noite_em_Paris;27070440;Midnight in Paris;Medianoche en París;4627766.0;Meia-Noite em Paris;2851888
2012;MONEYBALL (2011 film);Não;https://en.wikipedia.org/wiki/Moneyball_(film);https://es.wikipedia.org/wiki/Moneyball;https://pt.wikipedia.org/wiki/Moneyball;27891311;Moneyball (film);Moneyball;4489868.0;Moneyball;3325681
2012;THE TREE OF LIFE (2011 film);Não;https://en.wikipedia.org/wiki/The_Tree_of_Life_(film);https://es.wikipedia.org/wiki/El_árbol_de_la_vida_(película_de_2011);https://pt.wikipedia.org/wiki/A_Árvore_da_Vida_(2011);16074507;The Tree of Life (film);El árbol de la vida (película de 2011);4856346.0;A Árvore da Vida (2011);2978734
2012;WAR HORSE (2011 film);Não;https://en.wikipedia.org/wiki/War_Horse_(film);https://es.wikipedia.org/wiki/War_Horse;https://pt.wikipedia.org/wiki/Cavalo_de_Guerra;27754718;War Horse (film);War Horse;5254353.0;Cavalo de Guerra;3341282
2013;LES MISÉRABLES (2012 film);Não;https://en.wikipedia.org/wiki/Les_Misérables_(2012_film);https://es.wikipedia.org/wiki/Los_miserables_(película_de_2012);https://pt.wikipedia.org/wiki/Os_Miseráveis_(2012);33029735;Les Misérables (2012 film);Los miserables (película de 2012);5011046.0;Os Miseráveis (2012);3831895
2013;ARGO (2012 film);Não;https://en.wikipedia.org/wiki/Argo_(2012_film);https://es.wikipedia.org/wiki/Argo_(película_de_2012);https://pt.wikipedia.org/wiki/Argo_(filme);33028800;Argo (2012 film);Argo (película de 2012);5483230.0;Argo (filme);3866557
2013;AMOUR (2012 film);Não;https://en.wikipedia.org/wiki/Amour_(2012_film);https://es.wikipedia.org/wiki/Amor_(película_de_2012);https://pt.wikipedia.org/wiki/Amor_(2012);31967312;Amour (2012 film);Amor (película de 2012);5562806.0;Amor (2012);3817987
2013;BEASTS OF THE SOUTHERN WILD (2012 film);Não;https://en.wikipedia.org/wiki/Beasts_of_the_Southern_Wild;https://es.wikipedia.org/wiki/Beasts_of_the_Southern_Wild;https://pt.wikipedia.org/wiki/Beasts_of_the_Southern_Wild;35581515;Beasts of the Southern Wild;Beasts of the Southern Wild;5448112.0;Beasts of the Southern Wild;3890287
2013;DJANGO UNCHAINED (2012 film);Não;https://en.wikipedia.org/wiki/Django_Unchained;https://es.wikipedia.org/wiki/Django_Unchained;https://pt.wikipedia.org/wiki/Django_Unchained;31638720;Django Unchained;Django Unchained;4685922.0;Django Unchained;3679095
2013;LIFE OF PI (2012 film);Não;https://en.wikipedia.org/wiki/Life_of_Pi_(film);https://es.wikipedia.org/wiki/Life_of_Pi_(película);https://pt.wikipedia.org/wiki/Life_of_Pi_(filme);30952655;Life of Pi (film);Life of Pi (película);5331424.0;Life of Pi (filme);3822467
2013;LINCOLN (2012 film);Não;https://en.wikipedia.org/wiki/Lincoln_(film);https://es.wikipedia.org/wiki/Lincoln_(película);https://pt.wikipedia.org/wiki/Lincoln_(filme);31724592;Lincoln (film);Lincoln (película);5406427.0;Lincoln (filme);3765925
2013;SILVER LININGS PLAYBOOK (2012 film);Não;https://en.wikipedia.org/wiki/Silver_Linings_Playbook;https://es.wikipedia.org/wiki/Silver_Linings_Playbook;https://pt.wikipedia.org/wiki/Silver_Linings_Playbook;33502433;Silver Linings Playbook;Silver Linings Playbook;5530010.0;Silver Linings Playbook;3878512
2013;ZERO DARK THIRTY (2012 film);Não;https://en.wikipedia.org/wiki/Zero_Dark_Thirty;https://es.wikipedia.org/wiki/La_noche_más_oscura_(película);https://pt.wikipedia.org/wiki/Zero_Dark_Thirty;34953010;Zero Dark Thirty;La noche más oscura (película);5164798.0;Zero Dark Thirty;3848881
2014;12 Years a Slave (film);Sim;https://en.wikipedia.org/wiki/12_Years_a_Slave_(film);https://es.wikipedia.org/wiki/12_Years_a_Slave;https://pt.wikipedia.org/wiki/12_Years_a_Slave;37125755;12 Years a Slave (film);12 Years a Slave;6102981.0;12 Years a Slave;3896294
2014;American Hustle;Não;https://en.wikipedia.org/wiki/American_Hustle;https://es.wikipedia.org/wiki/American_Hustle;https://pt.wikipedia.org/wiki/American_Hustle;38888211;American Hustle;American Hustle;6093201.0;American Hustle;4098328
2014;Captain Phillips (film);Não;https://en.wikipedia.org/wiki/Captain_Phillips_(film);https://es.wikipedia.org/wiki/Capitán_Phillips;https://pt.wikipedia.org/wiki/Capitão_Phillips;37671576;Captain Phillips (film);Capitán Phillips;5842686.0;Capitão Phillips;4052374
2014;Dallas Buyers Club;Não;https://en.wikipedia.org/wiki/Dallas_Buyers_Club;https://es.wikipedia.org/wiki/Dallas_Buyers_Club;https://pt.wikipedia.org/wiki/Dallas_Buyers_Club;37617614;Dallas Buyers Club;Dallas Buyers Club;6115650.0;Dallas Buyers Club;3843147
2014;Gravity (2013 film);Não;https://en.wikipedia.org/wiki/Gravity_(2013_film);https://es.wikipedia.org/wiki/Gravity_(película);https://pt.wikipedia.org/wiki/Gravidade_(filme);30294906;Gravity (2013 film);Gravity (película);4663966.0;Gravidade (filme);4050030
2014;Her (film);Não;https://en.wikipedia.org/wiki/Her_(film);https://es.wikipedia.org/wiki/Her;https://pt.wikipedia.org/wiki/Her;36885907;Her (film);Her;5962309.0;Her;4279624
2014;Nebraska (film);Não;https://en.wikipedia.org/wiki/Nebraska_(film);https://es.wikipedia.org/wiki/Nebraska_(película);https://pt.wikipedia.org/wiki/Nebraska_(filme);37820416;Nebraska (film);Nebraska (película);5915176.0;Nebraska (filme);4287651
2014;Philomena (film);Não;https://en.wikipedia.org/wiki/Philomena_(film);https://es.wikipedia.org/wiki/Philomena;https://pt.wikipedia.org/wiki/Philomena;40076837;Philomena (film);Philomena;6092720.0;Philomena;4287665
2014;The Wolf of Wall Street (2013 film);Não;https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film);https://es.wikipedia.org/wiki/El_lobo_de_Wall_Street;https://pt.wikipedia.org/wiki/O_Lobo_de_Wall_Street;36196361;The Wolf of Wall Street (2013 film);El lobo de Wall Street;5595538.0;O Lobo de Wall Street;4270098
2015;Birdman (film);Sim;https://en.wikipedia.org/wiki/Birdman_(film);https://es.wikipedia.org/wiki/Birdman_o_(la_inesperada_virtud_de_la_ignorancia);https://pt.wikipedia.org/wiki/Birdman_ou_(A_Inesperada_Virtude_da_Ignorância);39364726;Birdman (film);Birdman o (la inesperada virtud de la ignorancia);6334474.0;Birdman ou (A Inesperada Virtude da Ignorância);4516657
2015;American Sniper;Não;https://en.wikipedia.org/wiki/American_Sniper;https://es.wikipedia.org/wiki/American_Sniper_(película);https://pt.wikipedia.org/wiki/Sniper_Americano;39462431;American Sniper;American Sniper (película);6523720.0;Sniper Americano;4610932
2015;Boyhood (2014 film);Não;https://en.wikipedia.org/wiki/Boyhood_(2014_film);https://es.wikipedia.org/wiki/Boyhood;https://pt.wikipedia.org/wiki/Boyhood;11055577;Boyhood (2014 film);Boyhood;2491147.0;Boyhood;4442375
2015;The Grand Budapest Hotel;Não;https://en.wikipedia.org/wiki/The_Grand_Budapest_Hotel;https://es.wikipedia.org/wiki/El_Gran_Hotel_Budapest;https://pt.wikipedia.org/wiki/The_Grand_Budapest_Hotel;38041226;The Grand Budapest Hotel;El Gran Hotel Budapest;6117017.0;The Grand Budapest Hotel;4604803
2015;The Imitation Game;Não;https://en.wikipedia.org/wiki/The_Imitation_Game;https://es.wikipedia.org/wiki/The_Imitation_Game;https://pt.wikipedia.org/wiki/O_Jogo_da_Imitação;40281611;The Imitation Game;The Imitation Game;6447456.0;O Jogo da Imitação;4603180
2015;Selma (film);Não;https://en.wikipedia.org/wiki/Selma_(film);https://es.wikipedia.org/wiki/Selma_(película);https://pt.wikipedia.org/wiki/Selma_(filme);42873351;Selma (film);Selma (película);6512890.0;Selma (filme);4779314
2015;The Theory of Everything (2014 film);Não;https://en.wikipedia.org/wiki/The_Theory_of_Everything_(2014_film);https://es.wikipedia.org/wiki/La_teoría_del_todo_(película_de_2014);https://pt.wikipedia.org/wiki/A_Teoria_de_Tudo;39693688;The Theory of Everything (2014 film);La teoría del todo (película de 2014);6437824.0;A Teoria de Tudo;4576034
2015;Whiplash (2014 film);Não;https://en.wikipedia.org/wiki/Whiplash_(2014_film);https://es.wikipedia.org/wiki/Whiplash_(película_de_2014);https://pt.wikipedia.org/wiki/Whiplash_(filme);41684727;Whiplash (2014 film);Whiplash (película de 2014);6449580.0;Whiplash (filme);4613746
2016;Spotlight (film);Sim;https://en.wikipedia.org/wiki/Spotlight_(film);https://es.wikipedia.org/wiki/Spotlight;https://pt.wikipedia.org/wiki/Spotlight_(filme);43842546;Spotlight (film);Spotlight;6886335.0;Spotlight (filme);4966876
2016;The Big Short (film);Não;https://en.wikipedia.org/wiki/The_Big_Short_(film);https://es.wikipedia.org/wiki/La_gran_apuesta;https://pt.wikipedia.org/wiki/The_Big_Short;45051881;The Big Short (film);La gran apuesta;7215909.0;The Big Short;4968121
2016;Bridge of Spies (film);Não;https://en.wikipedia.org/wiki/Bridge_of_Spies_(film);https://es.wikipedia.org/wiki/Bridge_of_Spies;https://pt.wikipedia.org/wiki/Bridge_of_Spies;43117078;Bridge of Spies (film);Bridge of Spies;6554785.0;Bridge of Spies;4782999
2016;Brooklyn (film);Não;https://en.wikipedia.org/wiki/Brooklyn_(film);https://es.wikipedia.org/wiki/Brooklyn_(película_de_2015);https://pt.wikipedia.org/wiki/Brooklyn_(filme);39462255;Brooklyn (film);Brooklyn (película de 2015);6627944.0;Brooklyn (filme);4968152
2016;Mad Max: Fury Road;Não;https://en.wikipedia.org/wiki/Mad_Max:_Fury_Road;https://es.wikipedia.org/wiki/Mad_Max:_Fury_Road;https://pt.wikipedia.org/wiki/Mad_Max:_Estrada_da_Fúria;36426373;Mad Max: Fury Road;Mad Max: Fury Road;6474142.0;Mad Max: Estrada da Fúria;4462202
2016;The Martian (film);Não;https://en.wikipedia.org/wiki/The_Martian_(film);https://es.wikipedia.org/wiki/The_Martian;https://pt.wikipedia.org/wiki/Perdido_em_Marte;43683268;The Martian (film);The Martian;3050412.0;Perdido em Marte;4709052
2016;The Revenant (2015 film);Não;https://en.wikipedia.org/wiki/The_Revenant_(2015_film);https://es.wikipedia.org/wiki/El_renacido;https://pt.wikipedia.org/wiki/The_Revenant;43159611;The Revenant (2015 film);El renacido;6558913.0;The Revenant;4913871
2016;Room (2015 film);Não;https://en.wikipedia.org/wiki/Room_(2015_film);https://es.wikipedia.org/wiki/La_habitación_(película);https://pt.wikipedia.org/wiki/Room_(filme);44425370;Room (2015 film);La habitación (película);7046713.0;Room (filme);4966886
2017;Moonlight (2016 film);Sim;https://en.wikipedia.org/wiki/Moonlight_(2016_film);https://es.wikipedia.org/wiki/Moonlight_(película);https://pt.wikipedia.org/wiki/Moonlight_(filme);48320630;Moonlight (2016 film);Moonlight (película);7563454.0;Moonlight (filme);5270413
2017;Arrival (film);Não;https://en.wikipedia.org/wiki/Arrival_(film);https://es.wikipedia.org/wiki/La_llegada;https://pt.wikipedia.org/wiki/Arrival_(filme);43991244;Arrival (film);La llegada;7373727.0;Arrival (filme);5269281
2017;Fences (film);Não;https://en.wikipedia.org/wiki/Fences_(film);https://es.wikipedia.org/wiki/Fences_(película);https://pt.wikipedia.org/wiki/Fences_(filme);39565371;Fences (film);Fences (película);7605402.0;Fences (filme);5269304
2017;Hacksaw Ridge;Não;https://en.wikipedia.org/wiki/Hacksaw_Ridge;https://es.wikipedia.org/wiki/Hasta_el_último_hombre;https://pt.wikipedia.org/wiki/Hacksaw_Ridge;44490039;Hacksaw Ridge;Hasta el último hombre;7352288.0;Hacksaw Ridge;5269544
2017;Hell or High Water (film);Não;https://en.wikipedia.org/wiki/Hell_or_High_Water_(film);https://es.wikipedia.org/wiki/Hell_or_High_Water;https://pt.wikipedia.org/wiki/Hell_or_High_Water;46533222;Hell or High Water (film);Hell or High Water;7565055.0;Hell or High Water;5269743
2017;Hidden Figures;Não;https://en.wikipedia.org/wiki/Hidden_Figures;https://es.wikipedia.org/wiki/Hidden_Figures_(película);https://pt.wikipedia.org/wiki/Hidden_Figures;49955849;Hidden Figures;Hidden Figures (película);7718758.0;Hidden Figures;5270483
2017;La La Land;Não;https://en.wikipedia.org/wiki/La_La_Land;https://es.wikipedia.org/wiki/La_La_Land_(película);https://pt.wikipedia.org/wiki/La_La_Land_(filme);47204682;La La Land;La La Land (película);6953347.0;La La Land (filme);5179524
2017;Lion (2016 film);Não;https://en.wikipedia.org/wiki/Lion_(2016_film);https://es.wikipedia.org/wiki/Lion_(película);https://pt.wikipedia.org/wiki/Lion_(filme);49617018;Lion (2016 film);Lion (película);7607462.0;Lion (filme);5267075
2017;Manchester by the Sea (film);Não;https://en.wikipedia.org/wiki/Manchester_by_the_Sea_(film);https://es.wikipedia.org/wiki/Manchester_by_the_Sea_(película);https://pt.wikipedia.org/wiki/Manchester_by_the_Sea;46220189;Manchester by the Sea (film);Manchester by the Sea (película);7281202.0;Manchester by the Sea;5269758
2018;The Shape of Water;Sim;https://en.wikipedia.org/wiki/The_Shape_of_Water;https://es.wikipedia.org/wiki/La_forma_del_agua;https://pt.wikipedia.org/wiki/A_Forma_da_Água;49834236;The Shape of Water;La forma del agua;8080204.0;A Forma da Água;5408131
2018;Call Me by Your Name (film);Não;https://en.wikipedia.org/wiki/Call_Me_by_Your_Name_(film);https://es.wikipedia.org/wiki/Call_Me_by_Your_Name;https://pt.wikipedia.org/wiki/Call_Me_by_Your_Name;50731291;Call Me by Your Name (film);Call Me by Your Name;7771250.0;Call Me by Your Name;5322404
2018;Darkest Hour (film);Não;https://en.wikipedia.org/wiki/Darkest_Hour_(film);https://es.wikipedia.org/wiki/Darkest_Hour_(película);https://pt.wikipedia.org/wiki/Darkest_Hour_(filme);51952238;Darkest Hour (film);Darkest Hour (película);8322346.0;Darkest Hour (filme);5479248
2018;Dunkirk (2017 film);Não;https://en.wikipedia.org/wiki/Dunkirk_(2017_film);https://es.wikipedia.org/wiki/Dunkerque_(película);https://pt.wikipedia.org/wiki/Dunkirk_(filme);48936686;Dunkirk (2017 film);Dunkerque (película);7380813.0;Dunkirk (filme);5165715
2018;Get Out;Não;https://en.wikipedia.org/wiki/Get_Out;https://es.wikipedia.org/wiki/Get_Out;https://pt.wikipedia.org/wiki/Get_Out;48526729;Get Out;Get Out;7519293.0;Get Out;5604350
2018;Lady Bird (film);Não;https://en.wikipedia.org/wiki/Lady_Bird_(film);https://es.wikipedia.org/wiki/Lady_Bird;https://pt.wikipedia.org/wiki/Lady_Bird;51552400;Lady Bird (film);Lady Bird;7606478.0;Lady Bird;5606885
2018;Phantom Thread;Não;https://en.wikipedia.org/wiki/Phantom_Thread;https://es.wikipedia.org/wiki/Phantom_Thread;https://pt.wikipedia.org/wiki/Phantom_Thread;50733205;Phantom Thread;Phantom Thread;8252509.0;Phantom Thread;5562750
2018;The Post (film);Não;https://en.wikipedia.org/wiki/The_Post_(film);https://es.wikipedia.org/wiki/The_Post;https://pt.wikipedia.org/wiki/The_Post;53404298;The Post (film);The Post;8261645.0;The Post;5604360
2018;Three Billboards Outside Ebbing, Missouri;Não;https://en.wikipedia.org/wiki/Three_Billboards_Outside_Ebbing,_Missouri;https://es.wikipedia.org/wiki/Three_Billboards_Outside_Ebbing,_Missouri;https://pt.wikipedia.org/wiki/Three_Billboards_Outside_Ebbing,_Missouri;50449686;Three Billboards Outside Ebbing, Missouri;Three Billboards Outside Ebbing, Missouri;7520072.0;Three Billboards Outside Ebbing, Missouri;5604369
2019;Green Book (film);Sim;https://en.wikipedia.org/wiki/Green_Book_(film);https://es.wikipedia.org/wiki/Green_Book_(película);https://pt.wikipedia.org/wiki/Green_Book;55935200;Green Book (film);Green Book (película);8739276.0;Green Book;5886031
2019;Black Panther (film);Não;https://en.wikipedia.org/wiki/Black_Panther_(film);https://es.wikipedia.org/wiki/Black_Panther_(película);https://pt.wikipedia.org/wiki/Black_Panther_(filme);41677925;Black Panther (film);Black Panther (película);7836614.0;Black Panther (filme);4751727
2019;BlacKkKlansman;Não;https://en.wikipedia.org/wiki/BlacKkKlansman;https://es.wikipedia.org/wiki/BlacKkKlansman;https://pt.wikipedia.org/wiki/BlacKkKlansman;55676624;BlacKkKlansman;BlacKkKlansman;8484631.0;BlacKkKlansman;5766220
2019;Bohemian Rhapsody (film);Não;https://en.wikipedia.org/wiki/Bohemian_Rhapsody_(film);https://es.wikipedia.org/wiki/Bohemian_Rhapsody_(película);https://pt.wikipedia.org/wiki/Bohemian_Rhapsody_(filme);54978069;Bohemian Rhapsody (film);Bohemian Rhapsody (película);8048243.0;Bohemian Rhapsody (filme);5688192
2019;The Favourite;Não;https://en.wikipedia.org/wiki/The_Favourite;https://es.wikipedia.org/wiki/La_favorita_(película);https://pt.wikipedia.org/wiki/A_Favorita_(filme);48856016;The Favourite;La favorita (película);8456484.0;A Favorita (filme);5887086
2019;Roma (2018 film);Não;https://en.wikipedia.org/wiki/Roma_(2018_film);https://es.wikipedia.org/wiki/Roma_(película_de_2018);https://pt.wikipedia.org/wiki/Roma_(filme_de_2018);51550709;Roma (2018 film);Roma (película de 2018);8516424.0;Roma (filme de 2018);5886102
2019;A Star Is Born (2018 film);Não;https://en.wikipedia.org/wiki/A_Star_Is_Born_(2018_film);https://es.wikipedia.org/wiki/A_Star_Is_Born_(película_de_2018);https://pt.wikipedia.org/wiki/A_Star_Is_Born_(2018);46321167;A Star Is Born (2018 film);A Star Is Born (película de 2018);7888315.0;A Star Is Born (2018);3125398
2019;Vice (2018 film);Não;https://en.wikipedia.org/wiki/Vice_(2018_film);https://es.wikipedia.org/wiki/Vice_(película_de_2018);https://pt.wikipedia.org/wiki/Vice_(filme);55129818;Vice (2018 film);Vice (película de 2018);8648635.0;Vice (filme);5887131
2020;Parasite (2019 film);Sim;https://en.wikipedia.org/wiki/Parasite_(2019_film);https://es.wikipedia.org/wiki/Parásitos_(película);https://pt.wikipedia.org/wiki/Gisaengchung;56746570;Parasite (2019 film);Parásitos (película);8941903.0;Gisaengchung;6100295
2020;Ford v Ferrari;Não;https://en.wikipedia.org/wiki/Ford_v_Ferrari;https://es.wikipedia.org/wiki/Ford_v_Ferrari;https://pt.wikipedia.org/wiki/Ford_v_Ferrari;57675000;Ford v Ferrari;Ford v Ferrari;8871995.0;Ford v Ferrari;6072584
2020;The Irishman;Não;https://en.wikipedia.org/wiki/The_Irishman;https://es.wikipedia.org/wiki/El_irlandés;https://pt.wikipedia.org/wiki/O_Irlandês;43792007;The Irishman;El irlandés;8083974.0;O Irlandês;6099642
2020;Jojo Rabbit;Não;https://en.wikipedia.org/wiki/Jojo_Rabbit;https://es.wikipedia.org/wiki/Jojo_Rabbit;https://pt.wikipedia.org/wiki/Jojo_Rabbit;56973416;Jojo Rabbit;Jojo Rabbit;8956352.0;Jojo Rabbit;6086014
2020;Joker (2019 film);Não;https://en.wikipedia.org/wiki/Joker_(2019_film);https://es.wikipedia.org/wiki/Joker_(película);https://pt.wikipedia.org/wiki/Joker_(filme);57687434;Joker (2019 film);Joker (película);8787090.0;Joker (filme);5790217
2020;Little Women (2019 film);Não;https://en.wikipedia.org/wiki/Little_Women_(2019_film);https://es.wikipedia.org/wiki/Mujercitas_(película_de_2019);https://pt.wikipedia.org/wiki/Little_Women_(2019);57793159;Little Women (2019 film);Mujercitas (película de 2019);8760613.0;Little Women (2019);6147158
2020;Marriage Story;Não;https://en.wikipedia.org/wiki/Marriage_Story;https://es.wikipedia.org/wiki/Historia_de_un_matrimonio;https://pt.wikipedia.org/wiki/Marriage_Story;56172845;Marriage Story;Historia de un matrimonio;9187534.0;Marriage Story;6144932
2020;1917 (2019 film);Não;https://en.wikipedia.org/wiki/1917_(2019_film);https://es.wikipedia.org/wiki/1917_(película);https://pt.wikipedia.org/wiki/1917_(filme);57711958;1917 (2019 film);1917 (película);8872015.0;1917 (filme);6146250
2020;Once Upon a Time in Hollywood;Não;https://en.wikipedia.org/wiki/Once_Upon_a_Time_in_Hollywood;https://es.wikipedia.org/wiki/Once_Upon_a_Time_in_Hollywood;https://pt.wikipedia.org/wiki/Era_uma_Vez_em..._Hollywood;56717294;Once Upon a Time in Hollywood;Once Upon a Time in Hollywood;8538934.0;Era uma Vez em... Hollywood;6027323
2021;Nomadland;Sim;https://en.wikipedia.org/wiki/Nomadland;https://es.wikipedia.org/wiki/Nomadland;https://pt.wikipedia.org/wiki/Nomadland;59935792;Nomadland;Nomadland;9067518.0;Nomadland;6367183
2021;The Father (2020 film);Não;https://en.wikipedia.org/wiki/The_Father_(2020_film);https://es.wikipedia.org/wiki/El_Padre_(película);https://pt.wikipedia.org/wiki/The_Father;60642348;The Father (2020 film);El Padre (película);9584439.0;The Father;6417454
2021;Judas and the Black Messiah;Não;https://en.wikipedia.org/wiki/Judas_and_the_Black_Messiah;https://es.wikipedia.org/wiki/Judas_and_the_Black_Messiah;https://pt.wikipedia.org/wiki/Judas_and_the_Black_Messiah;62113200;Judas and the Black Messiah;Judas and the Black Messiah;9832534.0;Judas e o Messias Negro;6426962
2021;Mank;Não;https://en.wikipedia.org/wiki/Mank;https://es.wikipedia.org/wiki/Mank_(película);https://pt.wikipedia.org/wiki/Mank_(filme);61261511;Mank;Mank (película);9705218.0;Mank (filme);6405842
2021;Minari (film);Não;https://en.wikipedia.org/wiki/Minari_(film);https://es.wikipedia.org/wiki/Minari;https://pt.wikipedia.org/wiki/Minari;61276724;Minari (film);Minari;9719168.0;Minari;6387276
2021;Promising Young Woman;Não;https://en.wikipedia.org/wiki/Promising_Young_Woman;https://es.wikipedia.org/wiki/Promising_Young_Woman;https://pt.wikipedia.org/wiki/Promising_Young_Woman;60148050;Promising Young Woman;Promising Young Woman;9746414.0;Promising Young Woman;6427091
2021;Sound of Metal;Não;https://en.wikipedia.org/wiki/Sound_of_Metal;https://es.wikipedia.org/wiki/Sound_of_Metal;https://pt.wikipedia.org/wiki/Sound_of_Metal;61465948;Sound of Metal;Sound of Metal;9727842.0;Sound of Metal;6427190
2021;The Trial of the Chicago 7;Não;https://en.wikipedia.org/wiki/The_Trial_of_the_Chicago_7;https://es.wikipedia.org/wiki/El_juicio_de_los_7_de_Chicago;https://pt.wikipedia.org/wiki/Os_7_de_Chicago;58909381;The Trial of the Chicago 7;El juicio de los 7 de Chicago;9649693.0;Os 7 de Chicago;6411321
